age,education,percentage,python_level,programming_level,math_level,ai_knowledge,interest,career_goal,course
35,Master's,96,2,2,1,1,AI Content Generation,Computer Vision Engineer,Advanced AI
24,Bachelor's,98,3,3,2,2,Prompt Engineering,Deep Learning Engineer,Advanced AI
22,Bachelor's,91,3,3,1,1,LLM,AI Application Developer,Generative AI
19,Bachelor's,65,1,1,1,2,AI Agents,Automation Engineer,AI Automation
27,Bachelor's,94,2,2,3,1,APIs,AI Researcher,Advanced AI
29,Master's,81,2,2,3,1,Computer Vision,ML Engineer,Advanced AI
20,Intermediate,98,2,2,3,1,Generative AI,AI Researcher,Advanced AI
20,ICS,72,1,1,3,1,AI Content Generation,AI Researcher,Advanced AI
31,Master's,72,1,1,1,3,Chatbots,AI Developer,Generative AI
15,Matric,98,3,3,3,1,NLP,Computer Vision Engineer,Advanced AI
19,Intermediate,74,1,1,1,3,NLP,AI Engineer,Advanced AI
16,Intermediate,92,1,1,3,2,Deep Learning,Deep Learning Engineer,Advanced AI
25,Bachelor's,98,2,3,3,3,Machine Learning,AI Engineer,Advanced AI
19,Intermediate,90,2,2,1,2,Machine Learning,Deep Learning Engineer,Advanced AI
14,Matric,77,1,2,1,1,Prompt Engineering,AI Developer,Generative AI
19,Bachelor's,98,2,3,2,1,AI Agents,Deep Learning Engineer,Advanced AI
17,Matric,93,2,2,2,2,RPA,AI Engineer,Advanced AI
19,ICS,90,2,2,3,2,Machine Learning,AI Engineer,Advanced AI
24,Bachelor's,67,2,2,1,1,Workflow Automation,AI Workflow Developer,AI Automation
20,Bachelor's,93,2,2,1,3,Machine Learning,AI Engineer,Advanced AI
18,ICS,93,2,2,2,2,Machine Learning,ML Engineer,Advanced AI
17,Intermediate,92,2,2,2,1,Chatbots,AI Researcher,Advanced AI
24,Bachelor's,98,3,3,1,1,RPA,AI Automation Engineer,AI Automation
18,Intermediate,80,2,2,1,1,Chatbots,ML Engineer,Advanced AI
26,Bachelor's,81,1,1,1,3,Automation,Computer Vision Engineer,Advanced AI
20,Intermediate,85,2,2,3,2,Generative AI,ML Engineer,Advanced AI
22,Bachelor's,68,1,1,1,1,AI Content Generation,Generative AI Developer,Generative AI
24,Bachelor's,97,2,2,2,2,Automation,Computer Vision Engineer,Advanced AI
19,Bachelor's,85,2,2,1,2,Chatbots,Deep Learning Engineer,Advanced AI
16,FSC,98,2,1,2,2,Python Automation,AI Engineer,Advanced AI
18,FSC,98,3,3,2,1,AI Models,Computer Vision Engineer,Advanced AI
16,Matric,98,3,3,3,2,RPA,Computer Vision Engineer,Advanced AI
19,ICS,98,3,3,2,3,Workflow Automation,AI Researcher,Advanced AI
16,Matric,68,1,1,3,1,Business Automation,AI Researcher,Advanced AI
17,Matric,98,2,2,1,3,RPA,AI Engineer,Advanced AI
16,Intermediate,89,2,2,2,1,Python Automation,Computer Vision Engineer,Advanced AI
22,Bachelor's,93,1,1,2,3,Generative AI,Deep Learning Engineer,Advanced AI
20,Intermediate,98,3,3,3,2,AI Agents,Computer Vision Engineer,Advanced AI
14,Matric,95,2,2,2,1,AI Agents,Deep Learning Engineer,Advanced AI
17,Matric,69,1,1,1,1,Deep Learning,AI Researcher,Advanced AI
16,FSC,77,1,1,1,3,AI Models,Computer Vision Engineer,Advanced AI
19,Bachelor's,78,2,1,1,1,Business Automation,AI Workflow Developer,AI Automation
17,ICS,97,2,2,2,1,Deep Learning,AI Researcher,Advanced AI
18,Intermediate,92,1,1,1,3,LLM,Generative AI Developer,Generative AI
15,Matric,84,1,1,2,1,Prompt Engineering,AI Researcher,Advanced AI
26,Bachelor's,92,1,1,2,2,Prompt Engineering,Prompt Engineer,Generative AI
16,Intermediate,90,1,1,1,3,Business Automation,ML Engineer,Advanced AI
17,FSC,97,2,1,3,3,Automation,Computer Vision Engineer,Advanced AI
19,ICS,98,3,2,2,1,Chatbots,ML Engineer,Advanced AI
17,Intermediate,98,3,3,2,2,Business Automation,AI Researcher,Advanced AI
20,Bachelor's,79,2,2,1,1,Python Automation,Computer Vision Engineer,Advanced AI
27,Bachelor's,87,2,3,2,1,Chatbots,Computer Vision Engineer,Advanced AI
17,FSC,86,1,1,3,2,Generative AI,ML Engineer,Advanced AI
20,Intermediate,98,2,1,3,2,Automation,ML Engineer,Advanced AI
15,Matric,83,1,1,2,1,AI Content Generation,AI Engineer,Advanced AI
20,ICS,88,2,2,1,2,Chatbots,AI Researcher,Advanced AI
18,ICS,79,1,1,2,1,Generative AI,AI Developer,Generative AI
20,FSC,98,2,2,3,1,Automation,Deep Learning Engineer,Advanced AI
19,FSC,74,1,1,1,2,Automation,RPA Developer,AI Automation
24,Master's,98,3,3,3,2,Deep Learning,AI Engineer,Advanced AI
19,FSC,98,3,3,2,2,AI Models,Computer Vision Engineer,Advanced AI
19,FSC,95,3,3,3,1,Business Automation,ML Engineer,Advanced AI
27,Bachelor's,98,1,1,3,3,AI Models,ML Engineer,Advanced AI
20,Bachelor's,96,3,3,3,2,Automation,AI Researcher,Advanced AI
16,FSC,79,2,2,1,1,Prompt Engineering,Deep Learning Engineer,Advanced AI
19,ICS,77,1,1,2,3,LLM,AI Researcher,Advanced AI
26,Master's,88,1,1,3,1,Workflow Automation,AI Engineer,Advanced AI
20,FSC,96,2,3,1,2,Python Automation,ML Engineer,Advanced AI
34,Master's,95,3,2,2,1,AI Agents,ML Engineer,Advanced AI
17,Intermediate,90,2,2,1,2,NLP,Deep Learning Engineer,Advanced AI
35,Master's,67,1,1,3,1,Business Automation,Deep Learning Engineer,Advanced AI
16,ICS,98,3,3,1,2,Python Automation,ML Engineer,Advanced AI
23,Bachelor's,81,2,2,2,1,AI Models,Computer Vision Engineer,Advanced AI
21,Bachelor's,85,3,3,1,1,Workflow Automation,Computer Vision Engineer,Advanced AI
17,FSC,82,3,3,1,2,Chatbots,Computer Vision Engineer,Advanced AI
18,FSC,95,2,2,2,3,Deep Learning,ML Engineer,Advanced AI
23,Master's,90,2,2,2,1,Business Automation,Computer Vision Engineer,Advanced AI
24,Bachelor's,98,2,3,2,2,NLP,AI Researcher,Advanced AI
19,Intermediate,77,1,1,1,2,APIs,Automation Engineer,AI Automation
22,Bachelor's,98,3,3,3,1,RPA,AI Researcher,Advanced AI
26,Bachelor's,92,2,2,3,1,Business Automation,Computer Vision Engineer,Advanced AI
22,Bachelor's,79,1,1,3,2,LLM,Deep Learning Engineer,Advanced AI
20,ICS,85,1,1,1,1,Prompt Engineering,Generative AI Developer,Generative AI
18,ICS,81,2,2,1,2,APIs,Deep Learning Engineer,Advanced AI
19,FSC,87,2,2,2,1,Deep Learning,AI Engineer,Advanced AI
16,FSC,81,1,1,2,2,Generative AI,AI Researcher,Advanced AI
16,Matric,90,1,1,1,3,Generative AI,Computer Vision Engineer,Advanced AI
16,Matric,96,3,2,1,2,Workflow Automation,Computer Vision Engineer,Advanced AI
26,Master's,97,2,2,3,1,NLP,ML Engineer,Advanced AI
20,FSC,90,1,1,3,1,AI Models,Computer Vision Engineer,Advanced AI
17,ICS,96,2,3,2,1,Chatbots,AI Engineer,Advanced AI
21,Bachelor's,98,3,3,1,1,AI Models,Deep Learning Engineer,Advanced AI
34,Master's,98,3,3,1,1,Chatbots,AI Application Developer,Generative AI
22,Bachelor's,94,2,2,2,1,APIs,AI Researcher,Advanced AI
17,Intermediate,67,1,1,1,1,Deep Learning,ML Engineer,Advanced AI
27,Bachelor's,83,2,2,1,1,APIs,Computer Vision Engineer,Advanced AI
19,Intermediate,98,2,3,2,2,AI Content Generation,AI Engineer,Advanced AI
17,Matric,94,2,3,1,2,Python Automation,RPA Developer,AI Automation
29,Master's,82,2,1,2,1,RPA,AI Solutions Developer,AI Automation
26,Bachelor's,98,3,3,2,2,Workflow Automation,AI Researcher,Advanced AI
17,ICS,98,2,2,1,1,AI Content Generation,Prompt Engineer,Generative AI
18,FSC,95,2,2,2,2,LLM,AI Researcher,Advanced AI
18,ICS,87,2,2,3,1,AI Models,ML Engineer,Advanced AI
16,FSC,89,2,2,2,1,Business Automation,ML Engineer,Advanced AI
29,Master's,93,2,2,2,1,AI Content Generation,AI Engineer,Advanced AI
18,Intermediate,98,3,3,2,2,RPA,Computer Vision Engineer,Advanced AI
24,Master's,78,1,1,2,2,Computer Vision,Computer Vision Engineer,Advanced AI
26,Bachelor's,86,1,2,1,3,Chatbots,AI Developer,Generative AI
22,Bachelor's,98,3,3,1,1,Computer Vision,AI Researcher,Advanced AI
17,Matric,98,3,3,2,2,Generative AI,AI Engineer,Advanced AI
20,ICS,90,2,2,2,2,RPA,RPA Developer,AI Automation
29,Master's,76,1,1,3,2,Deep Learning,Deep Learning Engineer,Advanced AI
17,FSC,78,1,1,1,1,Chatbots,Prompt Engineer,Generative AI
25,Bachelor's,86,3,3,1,2,Python Automation,Computer Vision Engineer,Advanced AI
20,ICS,96,3,2,2,1,Prompt Engineering,Deep Learning Engineer,Advanced AI
21,Bachelor's,86,1,1,1,1,APIs,Automation Engineer,AI Automation
22,Bachelor's,98,3,3,3,3,AI Agents,AI Engineer,Advanced AI
18,Intermediate,93,1,1,2,3,Automation,ML Engineer,Advanced AI
19,FSC,72,1,1,1,2,Workflow Automation,AI Engineer,Advanced AI
17,Matric,98,2,3,3,2,Generative AI,Deep Learning Engineer,Advanced AI
18,Intermediate,70,1,1,1,2,LLM,Prompt Engineer,Generative AI
23,Bachelor's,84,2,2,2,3,Workflow Automation,Deep Learning Engineer,Advanced AI
15,Matric,89,2,2,2,1,LLM,AI Application Developer,Generative AI
16,Matric,95,2,2,2,1,Business Automation,Computer Vision Engineer,Advanced AI
25,Bachelor's,90,2,1,3,2,Python Automation,AI Researcher,Advanced AI
19,Intermediate,90,2,2,1,2,Business Automation,AI Solutions Developer,AI Automation
17,FSC,88,1,1,2,2,LLM,Prompt Engineer,Generative AI
20,ICS,98,2,2,3,1,Machine Learning,AI Researcher,Advanced AI
17,ICS,96,2,2,1,2,RPA,AI Engineer,Advanced AI
25,Bachelor's,97,3,3,2,2,Generative AI,Computer Vision Engineer,Advanced AI
18,Intermediate,93,2,2,3,2,Automation,Deep Learning Engineer,Advanced AI
20,ICS,78,1,1,3,2,Deep Learning,AI Engineer,Advanced AI
17,Intermediate,98,3,3,3,3,Workflow Automation,ML Engineer,Advanced AI
27,Bachelor's,98,2,2,3,1,Workflow Automation,Computer Vision Engineer,Advanced AI
31,Master's,98,3,3,3,1,Deep Learning,Computer Vision Engineer,Advanced AI
18,ICS,77,1,1,2,2,NLP,AI Engineer,Advanced AI
35,Master's,86,2,2,2,1,Business Automation,AI Engineer,Advanced AI
17,Matric,97,3,3,1,3,APIs,AI Researcher,Advanced AI
21,Bachelor's,85,1,1,1,2,RPA,RPA Developer,AI Automation
27,Master's,87,2,2,1,2,AI Agents,Computer Vision Engineer,Advanced AI
19,FSC,81,1,1,2,1,APIs,AI Researcher,Advanced AI
20,Intermediate,82,1,1,2,1,LLM,Computer Vision Engineer,Advanced AI
16,Intermediate,98,2,2,2,2,LLM,Computer Vision Engineer,Advanced AI
14,Matric,87,2,2,2,1,LLM,AI Developer,Generative AI
27,Bachelor's,74,1,1,2,2,Computer Vision,ML Engineer,Advanced AI
16,Intermediate,83,1,1,2,3,LLM,AI Researcher,Advanced AI
15,Matric,98,3,3,2,2,AI Agents,Deep Learning Engineer,Advanced AI
20,Bachelor's,96,2,3,1,1,AI Models,ML Engineer,Advanced AI
25,Bachelor's,81,2,2,1,1,RPA,RPA Developer,AI Automation
30,Master's,87,1,2,1,2,Chatbots,LLM Engineer,Generative AI
26,Bachelor's,97,2,2,3,2,Workflow Automation,ML Engineer,Advanced AI
18,FSC,88,1,1,3,3,Chatbots,ML Engineer,Advanced AI
19,FSC,84,2,2,1,3,Prompt Engineering,AI Engineer,Advanced AI
19,FSC,95,3,2,1,3,Machine Learning,Computer Vision Engineer,Advanced AI
23,Master's,98,3,3,3,2,Computer Vision,Computer Vision Engineer,Advanced AI
19,FSC,71,2,2,1,1,Automation,RPA Developer,AI Automation
20,Bachelor's,98,3,3,1,3,AI Agents,Deep Learning Engineer,Advanced AI
16,Intermediate,84,1,1,1,2,LLM,Prompt Engineer,Generative AI
16,FSC,79,2,2,2,1,APIs,Deep Learning Engineer,Advanced AI
19,ICS,90,1,1,2,3,NLP,AI Researcher,Advanced AI
16,FSC,87,2,1,2,1,NLP,AI Engineer,Advanced AI
24,Bachelor's,87,2,2,1,2,Workflow Automation,AI Workflow Developer,AI Automation
34,Master's,81,2,1,1,1,APIs,Deep Learning Engineer,Advanced AI
24,Bachelor's,98,2,3,2,2,Machine Learning,AI Engineer,Advanced AI
32,Master's,98,2,3,2,2,APIs,AI Researcher,Advanced AI
27,Master's,98,3,3,2,2,Generative AI,Computer Vision Engineer,Advanced AI
32,Master's,83,2,1,2,2,Chatbots,ML Engineer,Advanced AI
16,ICS,89,1,1,1,2,NLP,Computer Vision Engineer,Advanced AI
31,Master's,84,2,3,1,2,Generative AI,ML Engineer,Advanced AI
26,Bachelor's,74,1,1,1,1,Deep Learning,AI Engineer,Advanced AI
20,Bachelor's,98,2,2,3,2,AI Models,AI Engineer,Advanced AI
18,Intermediate,98,3,3,1,3,Chatbots,Computer Vision Engineer,Advanced AI
15,Matric,82,1,1,2,3,Deep Learning,ML Engineer,Advanced AI
24,Bachelor's,90,1,1,2,2,AI Models,Computer Vision Engineer,Advanced AI
22,Master's,80,2,1,2,1,AI Models,Deep Learning Engineer,Advanced AI
18,Intermediate,98,3,2,2,3,AI Models,Deep Learning Engineer,Advanced AI
18,Intermediate,93,2,2,3,1,RPA,AI Engineer,Advanced AI
16,FSC,98,2,2,1,2,AI Models,Deep Learning Engineer,Advanced AI
17,ICS,75,1,1,1,1,Computer Vision,AI Researcher,Advanced AI
19,FSC,97,2,2,1,2,Generative AI,ML Engineer,Advanced AI
24,Bachelor's,76,1,1,2,2,Computer Vision,AI Engineer,Advanced AI
20,FSC,87,2,2,1,3,Chatbots,AI Application Developer,Generative AI
21,Bachelor's,90,2,2,2,2,Chatbots,Deep Learning Engineer,Advanced AI
19,Intermediate,98,2,3,3,2,Chatbots,AI Engineer,Advanced AI
19,ICS,94,2,2,3,1,Deep Learning,Computer Vision Engineer,Advanced AI
17,FSC,85,2,2,1,1,Deep Learning,AI Engineer,Advanced AI
17,ICS,85,2,3,3,1,Business Automation,AI Researcher,Advanced AI
28,Master's,73,1,1,1,3,APIs,AI Automation Engineer,AI Automation
20,ICS,87,1,1,3,3,Deep Learning,ML Engineer,Advanced AI
17,Intermediate,98,3,3,3,2,Python Automation,AI Researcher,Advanced AI
26,Master's,98,3,3,3,2,Machine Learning,Computer Vision Engineer,Advanced AI
17,Intermediate,72,1,1,2,3,Automation,Deep Learning Engineer,Advanced AI
19,ICS,93,2,2,2,3,Machine Learning,Deep Learning Engineer,Advanced AI
16,FSC,98,3,2,1,3,NLP,Computer Vision Engineer,Advanced AI
24,Bachelor's,98,3,3,3,3,Workflow Automation,Deep Learning Engineer,Advanced AI
18,Intermediate,78,1,1,2,1,Chatbots,AI Developer,Generative AI
20,Bachelor's,91,2,2,3,2,Business Automation,ML Engineer,Advanced AI
20,Intermediate,98,2,2,2,2,Computer Vision,Deep Learning Engineer,Advanced AI
16,FSC,98,3,3,2,1,RPA,Deep Learning Engineer,Advanced AI
16,Matric,98,3,3,2,1,RPA,AI Researcher,Advanced AI
20,FSC,98,3,3,1,3,APIs,AI Automation Engineer,AI Automation
24,Master's,98,2,2,3,1,AI Agents,AI Researcher,Advanced AI
19,ICS,83,1,1,1,2,Chatbots,Computer Vision Engineer,Advanced AI
24,Bachelor's,98,2,3,2,1,AI Models,AI Researcher,Advanced AI
17,Matric,95,1,1,2,3,APIs,AI Engineer,Advanced AI
23,Master's,91,1,1,3,3,Workflow Automation,Deep Learning Engineer,Advanced AI
17,ICS,74,1,1,2,1,Automation,AI Researcher,Advanced AI
17,Matric,85,2,1,1,2,Python Automation,AI Workflow Developer,AI Automation
18,ICS,90,2,2,2,2,Generative AI,Deep Learning Engineer,Advanced AI
19,FSC,98,3,3,1,2,APIs,Computer Vision Engineer,Advanced AI
24,Bachelor's,85,1,1,2,1,Workflow Automation,Deep Learning Engineer,Advanced AI
17,ICS,92,2,2,1,1,AI Agents,AI Solutions Developer,AI Automation
19,Intermediate,70,2,1,1,1,APIs,RPA Developer,AI Automation
32,Master's,93,2,2,3,1,APIs,ML Engineer,Advanced AI
23,Bachelor's,93,3,3,2,1,Prompt Engineering,AI Engineer,Advanced AI
19,Intermediate,81,1,1,2,2,AI Content Generation,AI Researcher,Advanced AI
18,FSC,85,2,2,3,1,Generative AI,AI Researcher,Advanced AI
16,FSC,94,2,2,3,1,Prompt Engineering,Computer Vision Engineer,Advanced AI
16,FSC,63,1,1,2,1,Business Automation,Deep Learning Engineer,Advanced AI
24,Bachelor's,95,2,2,3,1,AI Models,Deep Learning Engineer,Advanced AI
17,FSC,82,1,1,2,1,Generative AI,AI Researcher,Advanced AI
16,FSC,94,2,2,1,1,Automation,AI Automation Engineer,AI Automation
16,FSC,97,2,2,3,3,Automation,Computer Vision Engineer,Advanced AI
16,FSC,97,2,1,3,1,RPA,AI Engineer,Advanced AI
21,Bachelor's,93,3,3,1,1,APIs,AI Researcher,Advanced AI
25,Bachelor's,98,3,3,2,1,Machine Learning,AI Researcher,Advanced AI
16,ICS,81,2,1,2,1,Workflow Automation,ML Engineer,Advanced AI
18,FSC,83,2,2,1,3,RPA,Computer Vision Engineer,Advanced AI
18,Intermediate,83,2,2,1,1,Business Automation,AI Workflow Developer,AI Automation
16,ICS,87,1,1,1,3,AI Content Generation,AI Developer,Generative AI
15,Matric,86,1,1,3,1,Python Automation,AI Engineer,Advanced AI
17,FSC,85,2,2,2,2,Prompt Engineering,AI Engineer,Advanced AI
17,ICS,98,2,2,2,2,Deep Learning,AI Researcher,Advanced AI
20,Intermediate,84,1,1,2,2,Deep Learning,AI Researcher,Advanced AI
28,Master's,80,1,1,2,1,Business Automation,AI Engineer,Advanced AI
26,Master's,88,1,1,2,3,Computer Vision,Computer Vision Engineer,Advanced AI
25,Bachelor's,79,1,1,2,1,Machine Learning,Computer Vision Engineer,Advanced AI
24,Bachelor's,98,3,2,2,2,Workflow Automation,AI Researcher,Advanced AI
19,ICS,76,2,2,2,2,Automation,Computer Vision Engineer,Advanced AI
14,Matric,78,1,1,2,1,AI Content Generation,AI Engineer,Advanced AI
26,Bachelor's,98,2,2,3,3,Machine Learning,Computer Vision Engineer,Advanced AI
17,Matric,98,3,3,2,3,LLM,AI Researcher,Advanced AI
24,Bachelor's,87,2,1,2,2,Generative AI,Prompt Engineer,Generative AI
20,Intermediate,95,3,3,2,2,Computer Vision,AI Researcher,Advanced AI
18,FSC,98,3,3,2,1,AI Agents,ML Engineer,Advanced AI
27,Master's,94,2,2,1,3,NLP,Deep Learning Engineer,Advanced AI
19,ICS,85,1,2,2,2,NLP,Deep Learning Engineer,Advanced AI
19,ICS,88,2,2,3,2,Deep Learning,AI Engineer,Advanced AI
17,Matric,85,2,2,3,1,AI Agents,ML Engineer,Advanced AI
23,Bachelor's,86,2,2,3,1,Machine Learning,ML Engineer,Advanced AI
18,ICS,97,2,2,2,1,Computer Vision,AI Engineer,Advanced AI
20,Intermediate,96,3,3,2,2,RPA,AI Researcher,Advanced AI
19,Intermediate,97,1,1,3,3,RPA,AI Engineer,Advanced AI
16,Matric,86,3,2,1,1,Business Automation,Deep Learning Engineer,Advanced AI
21,Bachelor's,88,1,1,2,2,APIs,Deep Learning Engineer,Advanced AI
24,Bachelor's,81,1,1,1,1,Deep Learning,AI Researcher,Advanced AI
18,ICS,98,3,3,2,1,NLP,AI Engineer,Advanced AI
18,Intermediate,98,3,3,1,2,Python Automation,AI Engineer,Advanced AI
20,Bachelor's,93,2,2,2,2,Chatbots,ML Engineer,Advanced AI
20,FSC,96,2,2,3,1,Computer Vision,Computer Vision Engineer,Advanced AI
18,Intermediate,87,2,2,1,2,Automation,AI Workflow Developer,AI Automation
16,Matric,95,3,3,1,1,Business Automation,AI Workflow Developer,AI Automation
19,Bachelor's,98,3,3,3,2,Business Automation,AI Engineer,Advanced AI
24,Bachelor's,98,2,2,2,1,Automation,ML Engineer,Advanced AI
17,ICS,98,3,3,2,3,LLM,AI Engineer,Advanced AI
20,Intermediate,83,2,2,1,1,Prompt Engineering,AI Application Developer,Generative AI
22,Bachelor's,89,2,2,1,1,Deep Learning,AI Researcher,Advanced AI
15,Matric,80,1,2,1,1,LLM,AI Engineer,Advanced AI
17,Matric,98,3,2,2,1,Prompt Engineering,AI Engineer,Advanced AI
16,ICS,84,2,1,2,3,Machine Learning,Deep Learning Engineer,Advanced AI
16,ICS,98,3,3,2,1,Prompt Engineering,LLM Engineer,Generative AI
17,ICS,97,3,3,1,2,Generative AI,AI Researcher,Advanced AI
25,Bachelor's,89,2,2,1,2,Chatbots,AI Application Developer,Generative AI
17,Matric,98,3,3,2,2,Generative AI,AI Engineer,Advanced AI
20,FSC,98,3,2,2,2,AI Content Generation,AI Developer,Generative AI
17,ICS,98,3,3,3,2,Computer Vision,ML Engineer,Advanced AI
28,Master's,98,2,2,3,3,NLP,ML Engineer,Advanced AI
20,Bachelor's,98,2,2,2,2,AI Content Generation,Computer Vision Engineer,Advanced AI
19,ICS,98,2,1,3,2,Deep Learning,AI Engineer,Advanced AI
17,Matric,92,2,1,1,2,AI Agents,Automation Engineer,AI Automation
16,Intermediate,98,3,3,2,2,NLP,AI Engineer,Advanced AI
22,Bachelor's,56,1,1,1,2,Python Automation,Computer Vision Engineer,Advanced AI
17,Intermediate,98,3,2,2,1,AI Content Generation,AI Engineer,Advanced AI
20,Bachelor's,94,3,3,2,3,LLM,Prompt Engineer,Generative AI
20,FSC,98,3,3,3,1,Automation,Deep Learning Engineer,Advanced AI
16,FSC,98,2,2,3,2,Automation,AI Engineer,Advanced AI
17,Intermediate,98,3,3,3,3,LLM,Computer Vision Engineer,Advanced AI
16,FSC,87,2,2,2,3,AI Models,Deep Learning Engineer,Advanced AI
20,ICS,98,3,3,2,2,RPA,AI Engineer,Advanced AI
14,Matric,93,2,2,3,2,APIs,Computer Vision Engineer,Advanced AI
17,FSC,83,2,3,3,1,Python Automation,AI Engineer,Advanced AI
14,Matric,94,3,2,2,1,Deep Learning,Deep Learning Engineer,Advanced AI
16,Intermediate,98,2,3,3,2,APIs,AI Researcher,Advanced AI
25,Bachelor's,98,2,3,3,2,Machine Learning,AI Engineer,Advanced AI
17,ICS,76,1,2,1,1,RPA,AI Workflow Developer,AI Automation
25,Bachelor's,87,2,2,2,1,Business Automation,ML Engineer,Advanced AI
28,Master's,87,3,2,1,2,NLP,Deep Learning Engineer,Advanced AI
19,Bachelor's,96,2,2,2,1,Workflow Automation,Computer Vision Engineer,Advanced AI
16,Intermediate,98,2,2,1,1,Automation,AI Engineer,Advanced AI
18,FSC,97,2,2,2,1,Computer Vision,ML Engineer,Advanced AI
25,Bachelor's,93,2,2,3,2,AI Agents,Deep Learning Engineer,Advanced AI
18,FSC,98,3,3,2,1,Computer Vision,AI Engineer,Advanced AI
20,Intermediate,85,2,2,1,1,AI Agents,AI Workflow Developer,AI Automation
24,Master's,97,1,2,2,1,Automation,Deep Learning Engineer,Advanced AI
18,Intermediate,87,1,1,2,1,AI Models,ML Engineer,Advanced AI
19,Bachelor's,89,2,2,2,1,Prompt Engineering,Deep Learning Engineer,Advanced AI
19,ICS,98,3,3,2,1,Computer Vision,Computer Vision Engineer,Advanced AI
29,Master's,79,1,1,3,2,NLP,AI Researcher,Advanced AI
16,Intermediate,98,2,1,2,2,LLM,AI Researcher,Advanced AI
27,Bachelor's,86,2,3,1,1,Machine Learning,Deep Learning Engineer,Advanced AI
20,Intermediate,98,2,2,3,3,LLM,AI Researcher,Advanced AI
20,FSC,89,2,1,1,3,AI Models,Computer Vision Engineer,Advanced AI
20,Bachelor's,83,1,2,1,1,Business Automation,Deep Learning Engineer,Advanced AI
16,Matric,69,1,1,3,1,Deep Learning,ML Engineer,Advanced AI
25,Master's,98,3,3,3,1,AI Agents,AI Researcher,Advanced AI
23,Bachelor's,98,2,1,3,2,Python Automation,ML Engineer,Advanced AI
33,Master's,98,3,3,3,2,Chatbots,AI Researcher,Advanced AI
19,FSC,90,1,2,2,1,NLP,AI Researcher,Advanced AI
16,Matric,98,3,3,2,1,Python Automation,ML Engineer,Advanced AI
25,Bachelor's,79,1,1,2,1,LLM,LLM Engineer,Generative AI
21,Bachelor's,93,2,2,2,1,AI Content Generation,LLM Engineer,Generative AI
19,ICS,93,2,2,2,3,LLM,Deep Learning Engineer,Advanced AI
18,ICS,94,2,2,2,2,Business Automation,Deep Learning Engineer,Advanced AI
17,FSC,92,1,1,2,3,APIs,AI Engineer,Advanced AI
30,Master's,84,2,3,2,2,Computer Vision,ML Engineer,Advanced AI
14,Matric,94,1,1,2,1,Chatbots,LLM Engineer,Generative AI
24,Bachelor's,98,3,3,1,2,Deep Learning,ML Engineer,Advanced AI
23,Bachelor's,87,2,2,3,1,Business Automation,ML Engineer,Advanced AI
20,Bachelor's,68,1,1,3,1,Prompt Engineering,AI Researcher,Advanced AI
19,Intermediate,63,1,1,2,1,Automation,Computer Vision Engineer,Advanced AI
17,FSC,65,1,1,1,1,AI Content Generation,Deep Learning Engineer,Advanced AI
16,FSC,79,2,2,1,2,Automation,ML Engineer,Advanced AI
25,Bachelor's,88,2,2,1,2,Chatbots,AI Engineer,Advanced AI
21,Bachelor's,98,2,2,3,3,Machine Learning,AI Researcher,Advanced AI
